condition,listing_type_id,price,buying_mode,status,initial_quantity,available_quantity,free_shipping,shipping_mode,non_mp_pay_count
1,bronze,496.58,1,0,1,1,False,2,4
0,free,650.0,1,0,1,1,False,3,3
1,free,99.0,1,0,1,1,False,3,1
0,bronze,60.0,0,0,1,1,False,3,2
1,bronze,50.0,1,0,1,1,False,2,2
0,silver,900.0,1,0,1,1,False,3,3
0,bronze,155.0,1,0,1,1,False,2,0
0,bronze,358.0,1,0,70,70,False,3,2
0,bronze,70.0,1,0,1,1,False,2,0
0,bronze,150.0,1,0,5,5,False,2,1
1,free,50.0,1,0,1,1,False,2,1
0,bronze,29.99,1,3,1,1,False,2,2
0,bronze,111.59,1,0,10,10,False,2,3
0,bronze,200.0,1,0,1,1,False,3,2
1,bronze,940.0,1,0,1,1,False,3,0
0,gold,249.9,1,0,6,5,False,0,2
1,bronze,180.0,1,0,1,1,False,2,0
0,bronze,200.0,1,0,1,1,False,2,2
1,bronze,100.0,1,0,1,1,False,3,0
0,silver,179.99,1,0,3,3,False,2,2
1,bronze,65.0,1,0,1,1,False,2,2
0,bronze,150.0,1,0,10,10,False,3,2
0,silver,19.99,1,0,29,28,False,2,3
0,bronze,10500.0,1,0,1,1,False,3,3
1,bronze,78.85,1,0,1,1,False,2,4
1,bronze,80.0,1,0,1,1,False,2,3
0,bronze,4141.8,1,0,4,4,False,2,3
1,bronze,100.0,1,0,1,1,False,3,1
0,bronze,29.9,1,3,9,9,False,3,0
0,silver,1845.0,1,0,4,4,False,2,3
1,free,55.0,1,0,1,1,False,2,0
1,free,25.0,1,0,1,1,False,2,2
0,bronze,150.0,1,0,5,5,False,2,1
0,bronze,220.0,1,0,1,1,False,3,2
1,free,160.0,1,0,1,1,False,3,3
0,bronze,32.0,1,0,10,10,False,3,0
0,bronze,220.0,1,3,2,2,False,2,0
0,bronze,200.72,1,0,1,1,False,3,2
0,bronze,6620.0,1,0,1,1,False,3,1
1,free,50.0,1,0,1,1,False,2,0
0,bronze,901.69,1,3,1,1,False,3,0
1,bronze,350.0,0,0,1,1,False,3,0
1,bronze,55.0,1,0,3,3,False,2,2
0,bronze,159.99,1,0,5,5,False,2,1
0,bronze,3595.0,1,0,1,1,False,3,3
0,silver,120.0,1,0,1,1,False,2,2
0,bronze,156.0,1,0,3,3,False,2,3
0,bronze,1100.0,1,0,1,1,False,0,2
1,free,600.0,1,0,1,1,False,2,2
0,gold_special,499.0,1,3,2,2,False,2,3
1,free,200.0,1,0,1,1,False,3,2
0,gold_premium,6100.0,1,0,998,998,False,3,0
1,gold,98000.0,2,3,1,1,False,3,0
0,bronze,250.0,1,0,15,5,False,2,3
0,bronze,199.9,1,0,100,100,False,2,0
1,free,250.0,1,0,1,1,False,2,1
1,bronze,65.0,1,0,1,1,False,2,3
1,free,70.0,1,0,1,1,False,2,1
0,bronze,350.0,1,0,8,8,False,3,3
1,bronze,250.0,1,0,1,1,False,2,1
0,bronze,150.0,1,0,1,1,False,2,3
1,free,800.0,1,0,1,1,False,2,2
0,silver,40.0,1,0,10,9,False,2,1
0,bronze,1400.0,1,0,10,9,False,3,3
0,bronze,9000.0,1,0,1,1,False,3,0
1,bronze,25.0,1,0,1,1,False,2,0
1,free,199.0,1,0,8,8,False,2,2
0,bronze,150.0,1,0,1,1,False,3,0
1,free,66.0,1,0,1,1,False,2,1
0,bronze,799.0,1,0,1,1,False,3,3
0,bronze,767.34,1,0,100,100,True,2,3
1,bronze,140.0,1,0,2,2,False,3,3
0,silver,1240.0,1,0,1,1,False,2,3
1,free,80.0,1,0,1,1,False,2,2
1,free,40.0,1,0,1,1,False,2,0
0,bronze,636.0,1,0,100,100,False,2,4
0,bronze,300.0,1,0,6,6,False,3,1
0,bronze,477.99,1,0,20,20,False,3,2
1,free,60.0,1,0,1,1,False,3,1
0,bronze,650.0,1,0,1,1,False,2,1
1,bronze,450.0,1,0,1,1,False,2,3
1,free,1090.0,1,0,1,1,False,3,0
0,gold_special,1274.0,1,0,5,5,False,3,3
0,bronze,499.0,1,0,1,1,False,2,1
0,bronze,99.0,1,0,8,8,False,2,4
1,free,2490.0,1,0,1,1,False,3,0
1,free,200.0,1,0,1,1,False,3,0
1,bronze,60.0,1,0,1,1,False,3,2
1,bronze,100.0,1,0,1,1,False,2,1
0,silver,725.0,1,0,2,2,False,2,3
1,bronze,300.0,1,0,1,1,False,3,0
0,gold,1149.0,1,0,882,882,False,3,1
0,bronze,339.89,1,0,99,99,False,2,3
1,gold_premium,62500.0,2,0,1,1,False,3,0
1,bronze,65.0,1,0,1,1,False,2,4
1,free,600.0,1,0,1,1,False,3,3
0,bronze,990.0,1,3,1,1,False,2,0
1,bronze,210.0,1,0,1,1,False,2,1
0,silver,441.0,1,0,3,1,False,3,3
0,bronze,80.0,1,0,3,1,False,2,0
1,free,100.0,1,0,1,1,False,2,2
0,free,499.0,1,0,1,1,False,2,0
1,free,900.0,1,0,2,2,False,3,0
0,bronze,351.0,1,0,10,10,False,2,3
1,bronze,100.0,1,0,1,1,False,2,2
0,bronze,635.0,1,0,1,1,False,2,2
1,free,432.0,1,0,5,5,False,2,1
0,silver,850.0,1,0,10,9,False,2,0
0,bronze,1500.0,1,0,1,1,False,3,2
1,free,300.0,1,0,1,1,False,3,2
0,silver,229.0,1,0,1,1,False,2,0
1,bronze,60.0,1,0,1,1,False,3,3
0,bronze,1600.0,1,0,1,1,False,3,3
1,bronze,200.0,1,0,1,1,False,3,0
0,bronze,159.0,1,0,1,1,False,2,3
1,free,2800.0,1,0,1,1,False,3,3
1,free,1000.0,1,0,1,1,False,3,0
0,bronze,105.0,1,0,3,3,False,2,2
1,bronze,38.0,1,0,1,1,False,3,2
0,bronze,400.0,1,0,1,1,False,2,2
1,free,600.0,1,0,1,1,False,3,1
1,bronze,110.0,1,0,1,1,False,2,2
0,bronze,17760.6,1,0,1,1,False,2,3
1,free,60.0,1,0,2,2,False,2,2
1,free,50.0,1,0,1,1,False,2,0
0,bronze,3100.0,1,0,1,1,False,2,3
0,gold_special,379.9,1,0,3,2,False,2,3
0,bronze,300.0,1,0,1,1,False,2,3
1,bronze,180.0,1,0,2,2,False,2,0
0,silver,785.0,1,0,4,4,False,2,2
1,free,750.0,1,0,1,1,False,2,2
0,bronze,389.9,1,0,70,70,False,2,1
0,bronze,1250.0,1,0,24,24,False,3,0
1,free,49.87,1,0,1,1,False,3,3
1,free,65.0,1,3,1,1,False,2,2
1,free,2300.0,1,3,1,1,False,2,3
1,bronze,3500.0,1,0,1,1,False,3,3
0,bronze,100.0,1,0,1,1,False,2,1
1,bronze,50.0,1,0,97,97,False,2,3
1,bronze,150.0,1,0,1,1,False,2,3
0,gold,890.0,1,0,1,1,False,3,0
0,bronze,55.0,1,0,1,1,False,3,0
0,bronze,755.0,1,0,1,1,False,3,0
1,bronze,999.0,1,0,1,1,False,2,1
0,gold_special,280.0,1,3,4,4,False,2,2
1,bronze,115.0,1,0,1,1,False,2,0
1,bronze,13.0,1,0,1,1,False,2,3
0,bronze,459.0,1,0,1,1,False,2,2
0,bronze,584.98,1,0,10,10,False,2,2
0,bronze,130.0,1,3,1,1,False,0,2
0,bronze,1350.0,1,0,50,48,False,0,2
0,bronze,252.8,1,0,14,14,False,3,2
0,bronze,10379.0,1,0,3,3,False,3,3
1,bronze,60.0,1,0,1,1,False,2,0
0,bronze,1046.99,1,0,10,10,False,2,3
0,bronze,130.0,1,0,1,1,False,2,0
1,bronze,800.0,1,0,1,1,False,3,0
0,bronze,250.0,1,0,1,1,False,2,2
0,silver,1399.99,1,0,2,2,False,3,2
0,bronze,250.0,1,0,1,1,False,2,1
0,bronze,5210.0,1,0,50,50,False,2,3
0,gold,399.0,1,0,7,5,False,2,3
0,bronze,533.39,1,0,10,10,False,2,2
1,free,330.0,1,0,1,1,False,2,0
1,free,600.0,1,0,1,1,False,3,2
1,free,200.0,1,0,1,1,False,2,1
0,bronze,1114.64,1,0,4,4,False,2,0
1,free,300.0,1,0,1,1,False,3,0
0,bronze,11085.0,1,0,2,2,True,2,2
0,bronze,50.0,1,0,3,3,False,2,1
1,bronze,150.0,1,0,1,1,False,3,0
1,bronze,200.0,1,0,1,1,False,0,2
1,free,180.0,1,0,1,1,False,2,0
1,free,790.0,1,0,1,1,False,2,3
0,bronze,550.0,1,0,1,1,False,3,2
1,bronze,70.0,1,0,1,1,False,2,2
0,silver,50000.0,2,0,1,1,False,3,0
1,gold_special,289.0,1,3,999,999,False,2,0
1,bronze,160.0,1,0,1,1,False,2,2
0,bronze,30.0,1,0,1,1,False,3,2
0,bronze,2200.0,1,0,10,10,False,3,0
0,free,2600.0,1,0,1,1,False,3,1
1,free,300.0,1,0,1,1,False,2,0
1,bronze,1000.0,1,0,1,1,False,3,3
0,silver,825.0,1,0,40,39,True,2,0
0,gold_special,1785.0,1,0,10,10,False,2,0
0,bronze,1560.0,1,0,1,1,False,3,1
0,bronze,150.0,1,0,99,99,False,3,2
1,bronze,54.45,1,0,1,1,False,2,4
0,bronze,69.0,1,0,100,100,False,2,3
1,free,50.0,1,0,1,1,False,3,1
0,bronze,424.99,1,0,20,20,False,3,1
1,free,40.0,1,0,1,1,False,2,3
1,bronze,70.0,1,0,1,1,False,3,1
1,bronze,380.0,1,0,1,1,False,3,1
0,bronze,150.0,1,0,1,1,False,3,0
0,bronze,722.07,1,0,990,990,False,2,3
0,silver,150.0,1,0,5,5,False,3,2
0,gold_special,2039.9,1,0,25,25,False,3,3
1,bronze,370.0,1,0,1,1,False,2,2
1,bronze,80.0,1,0,1,1,False,3,4
0,silver,400.0,1,0,1,1,False,3,0
0,silver,200.0,1,0,2,2,False,2,1
1,free,60.0,1,0,1,1,False,2,3
0,free,450.0,1,0,1,1,False,3,3
1,free,80.0,1,0,1,1,False,2,3
1,bronze,100.0,1,0,1,1,False,2,0
0,bronze,15.0,1,0,1,1,False,2,2
1,free,550.0,1,0,1,1,False,3,1
0,gold,200.0,1,0,5,5,False,2,2
1,bronze,60.0,1,0,1,1,False,3,1
0,bronze,295.0,1,0,1,1,False,2,2
0,bronze,110.0,1,0,8,8,False,2,3
1,free,1400.0,1,0,1,1,False,2,2
1,free,50.0,1,0,1,1,False,2,2
0,free,680.0,1,0,1,1,False,3,2
0,bronze,1300.0,1,0,1,1,False,3,0
0,bronze,575.0,1,0,60,60,False,3,1
1,bronze,100.0,1,0,1,1,False,3,0
1,free,450.0,1,0,1,1,False,3,1
1,bronze,300.0,1,0,1,1,False,3,2
0,silver,2499.98,1,0,6,6,False,2,3
0,bronze,150.0,1,0,1,1,False,2,3
1,silver,220.0,1,0,1,1,False,2,0
0,bronze,20380.0,1,0,10,10,False,2,3
0,bronze,660.0,1,0,999,999,False,2,3
1,bronze,100.0,1,0,1,1,False,3,0
1,silver,650.0,1,0,1,1,False,3,0
1,free,6800.0,1,0,1,1,False,3,0
1,free,144.0,1,0,1,1,False,3,3
1,bronze,200.0,1,0,1,1,False,3,3
0,bronze,135.0,1,0,5,5,False,2,2
1,bronze,252.0,1,0,1,1,False,2,3
1,bronze,80.0,1,0,1,1,False,3,0
1,free,350.0,1,0,1,1,False,2,0
0,gold,6990.0,1,0,1,1,True,2,3
1,bronze,800.0,1,0,1,1,False,3,1
0,bronze,25.0,1,0,1,1,False,2,2
0,bronze,599.99,1,0,3,3,False,2,3
1,bronze,60.0,1,0,1,1,False,2,2
0,silver,189.99,1,0,4,4,False,2,0
1,free,6500.0,1,0,1,1,False,3,3
1,bronze,4000.0,1,0,1,1,False,3,0
1,free,280.0,1,0,1,1,False,0,1
0,bronze,415.0,1,0,1,1,False,3,2
0,bronze,250.0,1,0,1,1,False,3,1
1,bronze,80.0,1,0,1,1,False,2,2
1,silver,250.0,1,0,1,1,False,2,3
0,bronze,3000.0,1,0,1,1,False,3,0
1,free,90.0,1,0,1,1,False,3,1
0,silver,185.0,1,0,10,9,False,0,2
0,bronze,150.0,1,0,4,4,False,2,3
1,silver,250.0,1,0,1,1,False,3,0
0,silver,300.0,1,0,1,1,False,2,0
1,bronze,30.0,1,0,1,1,False,2,3
1,free,700.0,1,0,1,1,False,3,0
0,bronze,490.0,1,0,1,1,False,3,10
1,free,450.0,1,0,1,1,False,3,0
1,free,1800.0,1,0,1,1,False,2,0
1,free,200.0,1,0,1,1,False,2,2
0,bronze,110.0,1,0,1,1,False,3,3
1,bronze,80.0,1,0,1,1,False,2,3
0,free,4500.0,1,0,1,1,False,3,1
1,silver,2050000.0,2,0,1,1,False,3,0
0,gold_special,12339.0,1,3,5,5,False,0,0
0,gold,3375.0,1,0,1,1,False,3,3
1,bronze,180.0,1,0,1,1,False,3,0
1,bronze,60.0,1,0,1,1,False,2,0
0,bronze,590.0,1,0,2,2,False,2,0
0,bronze,30.0,1,0,10,10,False,3,0
0,bronze,1887.46,1,0,1,1,False,3,0
0,bronze,9.0,1,0,10,10,False,3,0
1,silver,210000.0,2,0,1,1,False,3,0
0,bronze,400.0,1,0,1,1,False,3,0
0,bronze,185.0,1,0,1,1,False,3,0
1,free,300.0,1,0,1,1,False,2,2
0,silver,7500.0,1,0,1,1,False,2,1
1,free,50.0,1,0,1,1,False,2,2
0,bronze,480.0,1,0,1,1,False,2,2
1,bronze,22.0,1,0,1,1,False,3,1
0,bronze,49.99,1,0,300,300,False,2,1
0,bronze,320.0,1,0,1,1,False,3,2
0,bronze,160.0,1,0,1,1,False,2,3
0,gold_special,530.0,1,0,2,2,False,2,2
1,gold_premium,300.0,1,0,1,1,False,3,1
1,bronze,48.0,1,0,1,1,False,2,3
0,bronze,2680.0,1,0,3,3,False,3,3
1,free,169.0,1,0,1,1,False,0,2
0,free,2000.0,1,0,1,1,False,3,1
1,bronze,289.0,1,0,1,1,False,2,2
0,bronze,950.0,1,0,1,1,True,2,3
0,bronze,20.0,1,0,1,1,False,3,0
0,bronze,160.0,1,0,2,2,False,2,2
1,bronze,45.0,1,0,1,1,False,2,2
1,bronze,90.0,1,0,1,1,False,2,3
0,bronze,130.0,1,0,1,1,False,3,3
0,free,1000.0,1,0,1,1,False,3,3
1,free,3600.0,1,0,1,1,False,3,2
1,bronze,490.0,1,0,1,1,False,3,2
1,free,88000.0,2,0,1,1,False,3,0
0,bronze,240.0,1,0,2,2,False,2,1
1,free,60.0,1,0,1,1,False,2,2
0,bronze,300.0,1,0,2,2,False,3,1
0,silver,360.0,1,0,10,1,False,3,4
0,bronze,1549.99,1,0,100,100,False,3,2
0,bronze,150.0,1,0,1,1,False,3,2
0,silver,500.0,1,0,1,1,False,3,3
1,free,45.0,1,0,1,1,False,2,1
0,bronze,130.0,1,0,1,1,False,3,2
1,bronze,480.0,1,0,1,1,False,2,6
1,bronze,450.0,1,0,2,2,False,3,1
1,free,100.0,1,0,1,1,False,2,0
1,silver,200.0,1,0,1,1,False,2,1
1,bronze,150.0,1,0,1,1,False,2,0
1,free,35.0,1,0,1,1,False,2,0
0,bronze,108.0,1,0,1,1,False,2,3
1,bronze,1300.0,1,0,1,1,False,3,1
0,bronze,449.99,1,0,1,1,False,3,1
0,bronze,249.9,1,0,10,10,False,3,3
0,free,80.0,1,0,1,1,False,2,0
0,bronze,30069.0,1,0,2,2,False,3,2
1,bronze,43.0,1,0,1,1,False,2,6
0,bronze,25.0,1,0,1,1,False,2,3
1,bronze,130.0,0,0,1,1,False,3,3
1,free,7500.0,1,0,1,1,False,3,0
1,free,150.0,1,0,1,1,False,2,3
1,free,150.0,1,0,1,1,False,3,0
0,gold_special,392.0,1,0,20,19,False,3,0
0,bronze,1106.99,1,0,20,20,False,2,2
1,free,300.0,1,0,1,1,False,3,0
1,bronze,40.0,1,0,1,1,False,2,1
1,bronze,1500.0,1,0,1,1,False,3,0
0,gold_premium,165.0,1,0,36,6,False,2,2
0,free,1000.0,1,0,1,1,False,3,0
1,bronze,130.0,1,0,1,1,False,2,1
0,bronze,1815.0,1,0,244,244,False,2,3
0,silver,2849.0,1,0,1,1,False,2,1
0,bronze,150.0,1,0,6,6,False,2,0
0,bronze,821.0,1,0,9,9,False,3,2
1,gold_premium,170000.0,2,0,1,1,False,3,0
0,silver,1590.99,1,0,1,1,True,2,2
0,bronze,482.0,1,0,1,1,False,3,1
1,free,50.0,1,0,1,1,False,3,1
1,bronze,40.0,1,0,1,1,False,3,0
1,free,40.0,1,0,1,1,False,3,1
1,free,70.0,1,0,1,1,False,2,0
1,free,130.0,1,0,1,1,False,3,2
0,free,3300.0,1,0,1,1,False,3,1
1,bronze,100.0,1,0,1,1,False,2,1
0,gold_special,1390.0,1,0,20,20,False,2,0
1,bronze,90.0,1,0,1,1,False,2,2
1,free,400.0,1,0,1,1,False,3,1
0,bronze,300.0,1,0,1,1,False,3,2
1,bronze,120.0,1,0,1,1,False,2,2
1,bronze,40.0,1,0,1,1,False,3,0
0,bronze,250.0,1,0,10,10,False,2,0
0,bronze,232.0,1,0,4,4,False,3,3
1,bronze,100.0,1,0,1,1,False,3,0
1,free,2885.0,1,0,1,1,False,2,0
0,gold,39.9,1,0,8,6,False,3,1
1,free,350.0,1,0,1,1,False,2,0
0,bronze,279.0,1,0,1,1,False,2,3
0,bronze,1750.0,1,0,1,1,False,2,0
1,free,300.0,1,3,1,1,False,3,1
0,bronze,45.0,1,0,10,10,False,2,1
1,free,100.0,1,0,1,1,False,3,1
1,bronze,60.0,1,0,1,1,False,3,1
0,bronze,990.0,1,0,1,1,False,0,3
0,bronze,50.0,1,0,7,7,False,3,2
1,silver,6900.0,1,0,1,1,False,3,0
1,free,80.0,1,0,1,1,False,3,0
0,gold,270000.0,2,0,1,1,False,3,0
0,silver,159.99,1,0,7,4,False,3,1
1,silver,800.0,1,0,1,1,False,2,3
1,free,1300.0,1,0,1,1,False,3,0
0,bronze,30.0,1,0,999,999,False,3,0
1,free,50.0,1,0,1,1,False,3,1
0,bronze,299.9,1,0,1,1,False,2,1
0,silver,1200.0,1,0,1,1,False,2,2
0,bronze,250.0,1,0,12,12,False,3,0
1,free,100.0,1,0,1,1,False,2,2
0,gold_special,152.0,1,0,10,10,False,2,2
0,bronze,45.0,1,0,100,100,False,2,0
1,free,200.0,1,0,1,1,False,2,0
1,free,850.0,1,3,1,1,False,3,1
0,bronze,29.98,1,0,997,997,False,3,2
0,bronze,484.57,1,3,1,1,False,3,2
1,bronze,45.0,1,0,1,1,False,2,3
0,bronze,2362.81,1,0,10,10,True,2,3
0,bronze,200.0,1,0,1,1,False,3,2
0,bronze,198.0,1,0,2,2,False,2,2
0,bronze,171.0,1,0,1,1,False,2,0
1,bronze,299.0,1,0,1,1,False,0,0
1,gold_premium,145000.0,2,0,1,1,False,3,0
1,bronze,120.0,1,0,1,1,False,3,0
1,free,60.0,1,0,46,46,False,3,1
1,bronze,80.0,1,0,1,1,False,2,2
0,bronze,520.0,1,0,1,1,False,2,2
1,free,1400.0,1,0,1,1,False,3,1
1,bronze,150.0,1,0,1,1,False,3,0
1,bronze,100.0,1,0,1,1,False,3,0
0,bronze,4200.0,1,0,8,8,False,0,2
0,silver,400.0,1,0,2,2,False,2,0
1,bronze,48.0,1,0,1,1,False,2,4
0,bronze,600.0,1,0,10,10,False,3,3
0,silver,799.99,1,0,5,2,False,3,4
0,gold,150.0,1,0,10,9,False,2,2
0,bronze,48.3,1,0,20,20,False,2,3
0,bronze,750.0,1,0,1,1,False,2,3
0,silver,100.0,1,0,3,3,False,2,2
0,bronze,510.0,1,0,1,1,False,3,0
0,bronze,199.0,1,0,1,1,False,2,3
1,bronze,100.0,1,0,1,1,False,2,2
1,free,270.0,1,0,1,1,False,2,0
0,bronze,120.0,1,0,1,1,False,2,3
0,bronze,130.0,1,0,2,2,False,2,0
0,bronze,49.99,1,0,7,7,False,3,4
1,bronze,44.0,1,0,1,1,False,2,3
0,bronze,7478.43,1,0,3,3,False,2,0
1,free,90.0,1,0,1,1,False,2,0
0,bronze,80.0,1,0,1,1,False,2,0
1,bronze,40.0,1,0,1,1,False,2,5
0,bronze,65.0,1,0,1,1,False,2,0
0,bronze,89.99,1,0,6,6,False,2,2
0,bronze,100.0,1,0,1,1,False,2,3
0,bronze,40.0,1,0,1,1,False,3,1
0,bronze,27.0,1,0,1,1,False,2,3
0,bronze,150.0,1,0,1,1,False,2,0
0,bronze,426.93,1,0,100,100,False,3,0
0,bronze,349.0,1,0,46,46,False,2,0
0,bronze,40.0,1,0,50,50,False,2,3
0,bronze,750.0,1,0,1,1,False,2,2
1,free,250.0,1,0,1,1,False,2,0
0,bronze,6.0,1,0,13,13,False,2,2
1,free,60.0,1,0,1,1,False,2,2
1,bronze,5500.0,1,0,1,1,False,3,0
1,free,3000.0,1,3,1,1,False,3,3
1,bronze,46.2,1,0,1,1,False,2,6
0,bronze,460.0,1,0,1,1,False,3,0
0,bronze,269.9,1,0,1,1,False,3,2
0,bronze,354.0,1,0,1,1,False,2,3
0,gold,379.99,1,0,5,5,False,0,3
1,bronze,99.99,1,0,1,1,False,2,1
0,bronze,12500.0,1,0,1,1,False,3,0
0,bronze,1300.0,1,0,1,1,False,2,3
1,bronze,120.0,1,0,1,1,False,2,2
1,bronze,100.0,1,0,1,1,False,3,0
0,bronze,68.75,1,0,123,123,False,2,2
0,bronze,75.0,1,0,2,2,False,2,0
0,silver,100.0,1,0,4,4,False,2,2
1,free,600.0,1,0,1,1,False,3,0
0,bronze,599.99,1,0,8,8,False,3,3
0,bronze,295.0,1,0,1,1,False,2,3
0,bronze,85.0,1,0,95,95,False,3,3
0,bronze,259.99,1,0,4,4,False,2,2
1,bronze,49.99,1,0,1,1,False,2,1
1,free,129.0,1,0,1,1,False,2,2
1,bronze,50.0,1,0,1,1,False,2,2
0,free,1294.0,1,0,1,1,False,3,0
0,bronze,169.0,1,0,1,1,False,3,3
1,free,70.0,1,0,1,1,False,3,2
0,silver,1730.0,1,0,4,4,False,2,2
0,bronze,16078.0,1,0,1,1,False,3,3
0,bronze,12000.0,1,0,1,1,False,3,0
1,bronze,70.0,1,0,1,1,False,3,0
0,bronze,199.99,1,0,1,1,False,2,1
1,bronze,180.0,1,0,1,1,False,3,0
1,bronze,40.0,1,0,1,1,False,2,0
1,free,1000.0,1,0,1,1,False,3,0
0,bronze,90.0,1,0,1,1,False,2,8
0,silver,1060.0,1,0,1,1,False,3,2
0,bronze,85.0,1,0,33,33,False,2,2
0,silver,364.0,1,0,1,1,False,0,3
1,bronze,680.0,1,0,1,1,False,3,2
0,bronze,350.0,1,0,2,2,False,0,2
0,bronze,185.0,1,0,1,1,False,2,2
1,bronze,150.0,1,3,1,1,False,2,0
1,free,30.0,0,0,1,1,False,3,0
0,gold_special,524.0,1,0,20,20,False,2,0
0,gold_special,800.0,1,0,3,3,False,3,0
1,free,100.0,1,0,1,1,False,2,3
1,bronze,4300.0,1,0,1,1,False,3,3
0,bronze,1130.0,1,0,1,1,False,2,2
0,bronze,129.99,1,0,10,10,False,3,1
0,gold_premium,37900.0,2,0,1,1,False,3,0
0,bronze,250.0,1,0,3,3,True,2,3
0,bronze,517.5,1,0,1,1,False,3,3
1,free,60.0,1,0,1,1,False,2,2
1,free,30.0,1,0,1,1,False,2,2
0,bronze,525.8,1,0,10,10,False,3,2
0,gold,24.9,1,0,763,745,False,2,0
0,bronze,480.0,1,0,1,1,False,2,0
0,bronze,70.0,1,0,4,4,False,0,0
1,free,420.0,1,0,1,1,False,3,1
0,bronze,172.0,1,0,30,30,False,0,0
1,free,749.0,1,0,1,1,False,3,2
1,free,45.0,1,0,1,1,False,2,3
1,free,400.0,1,0,1,1,False,3,2
0,bronze,237.0,1,0,3,3,False,2,2
0,bronze,169.0,1,0,1,1,False,3,0
0,bronze,99.0,1,0,1,1,False,2,3
1,free,100.0,1,0,1,1,False,3,1
1,bronze,90.0,1,0,1,1,False,2,2
1,bronze,100.0,1,0,1,1,False,3,3
1,free,39.0,1,0,1,1,False,2,3
0,bronze,1150.0,1,0,2,2,False,2,0
1,free,100.0,1,0,1,1,False,3,2
0,bronze,120.0,1,0,20,20,False,3,0
1,free,220.0,1,0,1,1,False,2,3
0,bronze,280.0,1,0,1,1,False,2,3
0,bronze,47.0,1,0,4,4,False,2,3
1,bronze,65.0,1,0,2,2,False,3,0
1,bronze,169.0,1,0,1,1,False,2,4
1,bronze,60.0,1,0,1,1,False,3,3
0,bronze,19.9,1,0,10,10,False,3,1
0,bronze,1200.0,1,0,10,10,False,3,3
0,bronze,170.0,1,0,1,1,False,3,1
0,bronze,11716.0,1,3,2,2,False,3,2
1,bronze,94.0,1,0,1,1,False,2,2
0,bronze,770.0,1,0,2,2,False,3,3
1,silver,46000.0,2,0,1,1,False,3,0
1,free,950.0,1,0,1,1,False,2,0
1,free,150.0,1,0,1,1,False,2,2
1,free,1600.0,1,0,1,1,False,3,1
1,free,400.0,1,0,1,1,False,3,1
1,free,850.0,1,0,1,1,False,3,3
1,bronze,50.0,1,0,1,1,False,2,2
1,bronze,45.0,1,0,1,1,False,3,2
1,bronze,190.0,1,0,10,10,False,3,0
0,bronze,407.86,1,0,1,1,False,2,0
1,free,3500.0,1,0,1,1,False,3,0
1,bronze,65.0,1,0,1,1,False,2,3
0,bronze,3880.0,1,0,1,1,False,2,2
1,bronze,50.0,1,0,1,1,False,2,0
0,bronze,30.0,1,0,5,5,False,2,3
0,bronze,110.0,1,0,1,1,False,2,2
0,bronze,216.9,1,0,3,3,False,2,3
1,bronze,80.0,1,0,1,1,False,3,3
0,bronze,3000.0,1,0,10,10,False,3,2
0,bronze,160.0,1,0,7,7,False,2,2
0,bronze,1275.0,1,0,139,139,False,2,3
1,bronze,2300.0,1,0,1,1,False,3,2
0,bronze,560.0,1,0,1,1,False,2,2
0,bronze,25.0,1,0,999,999,False,3,0
0,gold_premium,40.0,1,0,40,40,False,2,3
0,bronze,600.0,1,0,1,1,False,3,1
1,free,40.0,1,0,1,1,False,2,0
0,gold_special,747.0,1,0,19,19,False,3,0
1,bronze,77.0,1,0,1,1,False,2,0
0,bronze,1099.99,1,0,1,1,False,2,2
1,bronze,50.0,1,0,1,1,False,2,2
0,bronze,350.0,1,0,2,2,False,2,3
1,bronze,149.0,1,0,1,1,False,3,3
0,bronze,1200.0,1,0,1,1,False,3,2
0,bronze,35.99,1,0,20,20,False,3,2
1,free,18500.0,1,0,1,1,False,3,0
0,bronze,150.0,1,0,100,99,False,3,2
1,free,250.0,1,0,1,1,False,3,1
0,bronze,250.0,1,0,1,1,False,3,1
0,bronze,920.0,1,3,3,3,False,3,2
1,free,60.0,1,0,1,1,False,3,1
0,bronze,217.0,1,0,1,1,False,2,0
1,free,70.0,1,0,1,1,False,2,1
0,bronze,300.0,1,0,1,1,False,2,0
1,silver,120900.0,2,0,1,1,False,3,0
1,free,690.0,1,0,1,1,False,2,0
0,gold_premium,11111.0,0,0,1,1,False,3,0
1,free,50.0,1,0,1,1,False,2,2
0,bronze,225.0,1,0,7,7,False,3,2
0,bronze,250.0,1,0,1,1,False,0,2
0,silver,1750.0,1,0,3,1,False,0,2
0,bronze,344.98,1,0,10,10,False,3,3
1,bronze,250.0,1,0,1,1,False,3,3
0,bronze,155.4,1,0,1,1,False,2,2
0,bronze,35.0,1,0,10,10,False,2,0
1,free,800.0,1,0,1,1,False,3,2
0,bronze,1500.0,1,0,3,3,False,3,0
0,bronze,99.0,1,0,3,3,False,2,1
0,bronze,169.99,1,0,100,100,False,3,2
0,bronze,198.0,1,0,1,1,False,3,3
1,free,8749.99,1,0,1,1,False,3,3
0,bronze,99.0,1,0,1,1,False,3,3
1,bronze,331.5,1,0,1,1,False,3,0
0,silver,117200.0,2,0,1,1,False,3,0
1,bronze,280.0,1,0,1,1,False,2,4
0,bronze,59.0,1,0,5,5,False,2,3
1,bronze,100.0,0,0,1,1,False,3,2
1,bronze,95.0,1,0,1,1,False,3,2
